Episode,Score
1133,-97.58813227510636
1134,-103.29054008577445
1135,-102.24214527004568
1136,-81.8683615987508
1137,3.2618584530407166
1138,-98.15861532388402
1139,-91.60073152237457
1140,-100.38900175298528
1141,-96.08017405613239
1142,3111.776741301429
1143,2974.2496140712024
1144,-93.92973285967041
1145,-99.59989224610358
1146,-92.69662850080326
1147,-99.34024160056975
1148,-12.833726356499788
1149,-96.64903154301172
1150,822.8733091839532
1151,-109.97654502954597
1152,2894.8993301363084
1153,-105.18950328874149
1154,-101.53778493278521
1155,-112.17191052277832
1156,-101.87725126567052
1157,-103.62782253381933
1158,-96.92968279174167
1159,-104.75078229422958
1160,-103.79515776039874
1161,-67.40080112169213
1162,-101.88582178073567
1163,-100.80780206238131
1164,-103.46984287840647
1165,-104.32106351536929
1166,-91.37616202988187
1167,1953.3176846482932
1168,-102.15154007997134
1169,-110.44554397876078
1170,-110.75674384061855
1171,-104.70310464916183
1172,-92.73348941827564
1173,-101.23474415257363
1174,-101.39537382601665
1175,-99.1625028332081
1176,-12.463352317823384
1177,-85.1899620561605
1178,-84.06821238362842
1179,-88.88889761013962
1180,-97.32950713197611
1181,-99.16343908095864
1182,-94.13580669599185
1183,-105.6165394398776
1184,-91.93474488875778
1185,-98.9606866779285
1186,-111.2515420969927
1187,-107.45075073290008
1188,-105.21611862992913
1189,-107.393609108082
1190,-113.69891095712791
1191,-118.19294882417414
1192,-116.03114105309686
1193,-110.88769867309561
1194,-108.76067877810638
1195,-111.8380171299171
1196,-108.53884037599008
1197,-116.155991680838
1198,-112.05849957769543
1199,-115.36570351756147
1200,-115.08911061938898
1201,-113.86165972533873
1202,-108.71248374863737
1203,-111.07884114903955
1204,-111.74289017600258
1205,-113.3866235430865
1206,-110.46291270904
1207,-114.08492851102876
1208,-113.24416284025804
1209,-112.70494444246994
1210,-112.41049471860924
1211,-110.63549907951982
1212,-113.25117828462187
1213,-194.63388811993622
1214,2155.635977979814
1215,-211.98615707917074
1216,-211.9217942762631
1217,782.320709503637
1218,-350.19025522540903
1219,-349.24094155959693
1220,-354.76311774217396
1221,-350.8764285828946
1222,-339.65662707829955
1223,-352.6367088483323
1224,-342.3318684588323
1225,-343.8377158317084
1226,-347.18083656631603
1227,-335.5908627164656
1228,-335.2048890413714
1229,-334.93407359058165
1230,-333.8583639728894
1231,-332.09602559333507
1232,-329.6355402939381
1233,-335.78840717313676
1234,-334.3996084925412
1235,-338.5551176487035
1236,-341.09391148795913
1237,-331.0507550418078
1238,-330.91345615278175
1239,-342.4977428833077
1240,-330.8292711438693
1241,-323.9581044079803
1242,-316.55672682407334
1243,-332.5383441446583
1244,-316.4101201031754
1245,-314.27593092420176
1246,-326.2112377737193
1247,-320.3700175709814
1248,-332.3818995256702
1249,-303.5744147832849
1250,-314.2724521199049
1251,-312.0274116313837
1252,-323.06693048099953
1253,-315.21809972913695
1254,-329.84211091898896
